Start Timestamp,Elapsed Time (s),Rounds Played,Score,Total Reward,Loss,Steps,BOILING,BOMB_DROPPED,BOMB_EXPLODED,COIN_COLLECTED,COIN_FOUND,COOL,CRATE_COMBO,CRATE_DESTROYED,CRATE_POTENTIALLY_DESTROYED,ENEMY_POTENTIALLY_KILLED,FRESHENED_UP,GOT_KILLED,HOT,INVALID_ACTION,KILLED_OPPONENT,KILLED_SELF,LAST_AGENT_STANDING,MOVED_DOWN,MOVED_LEFT,MOVED_RIGHT,MOVED_UP,OPPONENT_ELIMINATED,STEP_SURVIVED,SURVIVED_ROUND,USELESS_BOMB,WAITED,WARM,UP,RIGHT,DOWN,LEFT,WAIT,BOMB
2024-09-19 23:22:22,5826.403677940369,10,4,281.1600000000027,96.14952869503759,2180,2,122,122,31,63,0,0,130,120,0,116,6,12,114,13,6,0,505,386,422,511,11,2178,4,12,124,122,542,447,523,402,124,146
2024-09-19 23:22:22,5833.787334918976,10,0,289.54000000000605,115.97359823365696,2735,2,124,124,26,64,0,0,135,124,3,120,5,15,104,12,5,0,488,605,616,502,9,2735,5,10,301,124,529,641,505,631,301,133
2024-09-19 23:22:22,5839.864326000214,10,0,117.11999999999888,90.42032615211792,2139,1,142,141,15,46,0,0,93,88,0,137,6,26,77,7,6,0,385,465,508,410,6,2137,4,56,156,142,424,518,393,486,156,166
2024-09-19 23:22:22,5845.057575941086,10,2,146.78000000000097,77.09481705003418,1882,2,117,117,21,52,0,0,101,93,2,110,7,19,122,8,7,0,463,310,335,415,7,1878,3,30,123,117,422,358,486,364,123,132
2024-09-19 23:22:22,5855.367298126221,10,16,361.5600000000062,151.74286459444556,3552,0,166,166,35,70,0,2,144,136,0,165,2,10,240,15,2,0,764,669,667,798,15,3558,8,40,256,166,829,701,906,690,256,178
2024-09-19 23:22:22,5863.673815727234,10,7,180.6399999999958,122.23564488464035,2867,0,137,137,19,57,0,1,116,110,1,132,4,11,570,13,4,0,634,239,282,636,13,2869,6,36,375,137,753,698,642,255,375,150
2024-09-19 23:22:22,5869.7435619831085,10,0,238.24000000000473,95.11864290153608,2269,1,124,124,23,60,0,0,128,115,1,119,6,5,92,11,6,0,408,439,450,424,10,2267,4,14,336,124,442,471,442,448,336,134
2024-09-19 23:22:22,5875.590292930603,10,13,202.10000000000224,93.09069623844698,2200,1,141,140,25,62,0,1,121,113,1,135,7,7,76,10,7,0,562,312,354,538,8,2196,3,34,220,141,557,365,575,327,220,159
2024-09-19 23:22:22,5880.728214979172,10,0,153.37999999999965,86.63371318113059,1936,2,117,117,22,49,0,0,112,104,2,110,8,12,128,9,8,0,362,417,455,356,6,1930,2,20,103,117,388,484,405,422,103,136
2024-09-19 23:22:22,5883.8829209804535,10,0,74.39999999999893,46.96316824841779,1145,0,71,71,11,32,0,0,79,75,1,63,8,5,38,4,8,0,140,308,302,131,3,1139,2,3,157,71,138,305,148,326,157,73
2024-09-19 23:22:22,5891.523190021515,10,11,302.48000000000314,115.39233740186319,2573,1,157,157,30,66,0,0,142,134,1,152,5,15,78,13,5,0,609,457,458,574,12,2573,5,29,245,157,591,472,616,482,245,172
2024-09-19 23:22:22,5898.718439817429,10,1,231.12000000000023,114.02994963829406,2463,0,119,118,28,60,0,0,125,114,1,114,5,12,115,8,5,0,549,429,447,523,7,2463,5,20,286,119,533,460,554,498,286,137
2024-09-19 23:22:22,5906.781760931015,10,0,200.1600000000042,119.02483370294794,2524,0,144,142,26,58,0,0,117,112,0,136,6,8,72,9,6,0,384,546,565,413,9,2522,4,39,404,144,428,578,396,561,404,161
2024-09-19 23:22:22,5913.922513008118,10,3,177.62000000000288,100.135073131416,2062,0,150,150,17,59,0,2,109,102,3,146,6,5,99,10,6,0,351,419,443,355,9,2060,4,56,249,150,384,462,364,432,249,175
2024-09-19 23:22:22,5922.315191745758,10,18,232.96000000000754,125.57682682201266,2739,2,154,154,20,60,0,1,138,129,0,149,5,15,78,10,5,0,447,535,579,439,8,2739,5,37,512,154,456,591,461,553,512,171
2024-09-19 23:22:22,5930.552514791489,10,8,193.3000000000007,121.64463014830835,2755,2,153,151,23,66,0,0,117,112,1,146,6,6,119,10,6,0,582,332,370,595,6,2753,4,46,608,153,613,398,603,363,608,174
2024-09-19 23:22:22,5935.702893733978,10,3,87.31999999999782,80.68786760675721,1775,0,127,128,17,53,0,0,98,91,1,121,8,13,100,6,8,0,418,195,221,401,6,1769,2,42,315,127,406,232,461,199,315,164
2024-09-19 23:22:22,5942.078743696213,10,0,89.819999999998,100.03679655259475,2142,2,122,121,24,50,0,1,102,96,0,116,7,22,230,4,7,0,533,286,288,570,1,2138,3,33,116,122,656,380,556,298,116,139
2024-09-19 23:22:22,5948.634359836578,10,9,162.5399999999998,99.41180256940424,2340,2,126,126,20,50,0,0,115,111,1,120,7,17,112,8,7,0,454,530,539,463,7,2336,3,25,119,126,478,546,507,543,119,150
2024-09-19 23:22:22,5954.552378892899,10,2,202.64000000000294,82.91656778450124,2023,2,142,141,37,61,0,1,128,112,1,133,8,17,118,11,8,0,485,281,338,520,10,2017,2,41,141,142,545,359,510,294,141,176
2024-09-19 23:22:22,5962.233900785446,10,18,247.34000000000634,113.97731224633753,2618,0,153,153,31,60,0,1,143,127,2,154,5,9,180,11,5,0,621,320,339,621,11,2618,5,44,389,153,650,379,689,353,389,163
2024-09-19 23:22:22,5971.926948785782,10,11,292.7000000000039,135.87618227046914,3226,4,113,111,36,58,0,0,109,99,1,109,3,5,196,11,3,0,550,807,765,613,11,3230,7,15,189,113,646,788,655,831,189,124
2024-09-19 23:22:22,5979.93431186676,10,21,333.62000000000603,118.29287054296583,2818,0,161,160,45,66,0,0,145,132,2,158,4,9,138,13,4,0,654,432,425,694,13,2820,6,39,320,161,705,505,671,440,320,183
2024-09-19 23:22:22,5986.633157968521,10,0,218.20000000000235,97.16026379843242,2224,3,130,130,31,56,0,1,109,103,1,127,5,11,161,9,5,0,530,392,374,552,8,2224,5,35,90,130,561,403,578,415,90,182
2024-09-19 23:22:22,5992.872035741806,10,0,179.6600000000016,94.5184837738052,2101,2,106,105,34,49,0,1,91,84,2,98,7,12,99,9,7,0,494,332,324,508,7,2097,3,27,241,106,530,329,510,370,241,124
2024-09-19 23:22:22,6001.478167772293,10,3,300.14000000000345,132.8627089166548,2916,1,127,125,37,63,0,0,115,110,4,126,3,9,319,13,3,0,527,520,467,570,13,2920,7,23,393,127,599,641,545,599,393,146
2024-09-19 23:22:22,6009.79869389534,10,17,270.1800000000038,138.50385089730844,2952,1,153,153,37,64,0,0,141,126,2,150,5,25,116,10,5,0,548,670,692,608,9,2952,5,34,170,153,628,723,573,699,170,164
2024-09-19 23:22:22,6017.520434856415,10,0,195.86000000000016,122.24470498901792,2768,0,169,168,36,61,0,0,109,103,3,165,5,9,235,9,5,0,462,613,616,482,9,2768,5,58,196,169,647,644,470,627,196,189
2024-09-19 23:22:22,6023.52477478981,10,1,152.91999999999965,90.14158836659044,2039,0,163,163,31,57,0,1,111,105,0,157,7,31,141,9,7,0,402,399,391,401,7,2035,3,67,145,163,439,448,415,409,145,186
2024-09-19 23:22:22,6032.246752023697,10,5,264.5600000000038,130.08816923201084,2863,1,127,127,34,57,0,1,110,105,1,123,4,15,144,10,4,0,711,510,489,758,9,2865,6,27,130,127,777,518,751,530,130,163
2024-09-19 23:22:22,6040.582640886307,10,1,191.4400000000009,119.93888951768167,2685,1,117,117,23,60,0,2,126,116,0,111,6,9,118,6,6,0,486,637,648,479,5,2683,4,11,204,117,491,659,559,651,204,125
2024-09-19 23:22:22,6047.593415975571,10,8,247.12000000000302,102.97593384375796,2386,2,130,130,40,68,0,0,125,118,1,122,8,7,169,13,8,0,521,421,428,535,11,2380,2,17,184,130,545,473,554,490,184,142
2024-09-19 23:22:22,6052.975928783417,10,23,207.1400000000016,83.13134829048067,1931,1,128,127,36,57,0,0,112,104,2,121,7,6,79,9,7,0,446,310,334,517,8,1927,3,32,120,128,521,345,474,336,120,138
2024-09-19 23:22:22,6058.905144929886,10,1,177.0400000000005,80.21521754609421,1868,2,119,120,37,56,0,0,97,91,1,114,7,10,118,8,7,0,372,398,411,352,6,1864,3,35,101,119,400,442,384,415,101,129
2024-09-19 23:22:22,6067.778558015823,10,22,331.4400000000063,126.94144531199709,2837,1,143,141,50,69,0,0,139,126,1,138,5,16,135,13,5,0,594,554,547,612,11,2837,5,26,257,143,637,557,610,613,257,168
2024-09-19 23:22:22,6077.656665802002,10,13,298.32000000000903,155.57013591844589,3397,0,168,168,44,72,0,0,152,136,1,164,5,15,247,13,5,0,634,726,780,660,12,3397,5,41,187,168,690,798,798,744,187,185
2024-09-19 23:22:22,6086.258207082748,10,13,305.2600000000035,138.37754000211135,3116,1,103,104,28,58,0,0,107,99,4,101,3,12,94,11,3,0,386,972,979,386,10,3120,7,9,203,103,426,993,396,990,203,115
2024-09-19 23:22:22,6093.329210758209,10,17,218.00000000000097,98.20209920895286,2379,0,96,96,29,51,0,0,102,91,1,92,5,7,220,10,5,0,501,429,458,550,10,2379,5,12,130,96,560,465,675,437,130,117
2024-09-19 23:22:22,6099.306000947952,10,1,148.89999999999964,92.9089803751558,2013,1,102,102,26,56,0,0,107,98,0,97,7,13,76,4,7,0,508,373,373,464,4,2009,3,6,120,102,477,380,542,384,120,113
2024-09-19 23:22:22,6107.906886816025,10,0,235.74000000000575,129.20583921368234,2787,1,181,180,38,54,0,0,109,100,2,181,5,18,101,13,5,0,696,463,404,725,12,2787,5,81,222,181,748,414,718,494,222,196
2024-09-19 23:22:22,6114.292268753052,10,2,197.16000000000193,101.66596013773233,2161,3,126,126,43,60,0,0,106,96,2,121,7,16,175,9,7,0,386,422,441,441,8,2157,3,31,173,126,492,470,442,428,173,159
2024-09-19 23:22:22,6123.840037822723,10,13,284.7200000000057,154.6795801972039,3286,0,185,184,41,65,0,1,129,118,3,183,3,21,149,11,3,0,701,570,587,730,10,3290,7,71,371,185,762,600,755,588,371,217
2024-09-19 23:22:22,6131.458692789078,10,17,265.4200000000028,117.83852195180953,2500,2,148,145,43,66,0,1,115,111,1,138,7,22,122,14,7,0,626,397,437,655,13,2496,3,41,118,148,672,454,654,425,118,180
2024-09-19 23:22:22,6139.261115789413,10,0,264.8200000000036,124.5090424111113,2770,2,118,117,36,60,0,0,106,95,0,115,4,16,210,12,4,0,438,684,683,470,11,2772,6,31,173,118,504,694,451,797,173,157
2024-09-19 23:22:22,6148.424824714661,10,1,304.04000000000383,153.13775586918928,3182,0,170,171,44,61,0,0,130,117,1,167,4,11,239,15,4,0,575,734,793,575,14,3184,6,57,102,170,650,872,618,747,102,199
2024-09-19 23:22:22,6155.986798763275,10,2,241.68000000000205,119.27104763197713,2592,2,125,125,38,66,0,2,116,111,1,121,5,12,243,9,5,0,415,658,624,456,8,2592,5,26,76,125,479,755,437,675,76,175
2024-09-19 23:22:22,6163.2021379470825,10,5,249.30000000000712,120.10721610463224,2514,0,116,116,42,62,0,0,135,122,1,110,6,16,288,10,6,0,518,469,441,493,10,2512,4,4,193,116,677,452,562,481,193,153
2024-09-19 23:22:22,6170.325473070145,10,21,320.6200000000028,110.92386227985844,2399,1,122,122,42,67,0,0,124,115,3,117,5,10,122,13,5,0,575,408,419,591,12,2399,5,18,167,122,616,425,596,449,167,151
2024-09-19 23:22:22,6176.859318971634,10,12,247.22000000000253,114.686112487223,2319,1,116,115,38,58,0,0,119,110,1,109,7,13,97,11,7,0,497,489,479,521,9,2315,3,12,123,116,549,509,513,492,123,136
2024-09-19 23:22:22,6181.935500860214,10,17,165.24000000000063,93.31214932003058,1893,5,84,84,29,48,0,0,89,84,1,76,8,8,217,11,8,0,573,182,181,580,9,1887,2,7,78,84,590,340,594,186,78,107
2024-09-19 23:22:22,6187.189395904541,10,1,202.02000000000166,96.73523098556325,1841,3,107,107,33,50,0,0,116,108,1,100,8,7,112,10,8,0,503,247,259,480,8,1835,2,6,135,107,494,298,530,252,135,134
2024-09-19 23:22:22,6197.5963139534,10,18,362.9800000000045,168.68180605513044,3460,2,170,168,38,64,0,0,132,124,3,168,2,12,236,17,2,0,958,444,465,994,16,3466,8,57,201,170,1027,584,987,461,201,208
2024-09-19 23:22:22,6204.551362752914,10,9,249.50000000000716,111.79472838249058,2295,2,134,134,35,56,0,1,128,124,0,131,5,16,91,8,5,0,370,512,481,335,7,2295,5,21,377,134,349,496,402,523,377,153
2024-09-19 23:22:22,6212.96667599678,10,14,288.78000000000196,146.70540996827185,2924,1,115,113,31,55,0,0,125,117,4,111,3,9,303,11,3,0,447,749,744,450,11,2928,7,8,123,115,459,985,466,760,123,138
2024-09-19 23:22:22,6222.36071395874,10,0,338.0600000000051,147.37452483712696,2993,0,148,147,43,68,0,1,122,114,3,146,4,8,93,14,4,0,665,583,591,683,14,2995,6,41,236,148,703,624,677,597,236,162
2024-09-19 23:22:22,6227.05171585083,10,15,115.76000000000022,80.05961406626739,1599,0,80,79,26,42,0,0,77,70,2,73,7,10,70,4,7,0,410,262,256,393,4,1595,3,12,131,80,401,279,418,274,131,99
2024-09-19 23:22:22,6237.815202713013,10,13,394.9200000000121,169.59943921561353,3598,0,160,159,34,67,0,1,145,139,2,157,2,10,117,16,2,0,880,524,513,859,16,3604,8,31,553,160,880,534,897,544,553,198
2024-09-19 23:22:22,6245.467725753784,10,16,237.72000000000332,125.48177484516054,2637,0,140,141,28,56,0,0,118,114,0,137,5,13,146,11,5,0,595,465,465,597,11,2637,5,35,234,140,618,499,642,485,234,164
2024-09-19 23:22:22,6253.952498912811,10,15,391.96000000000794,146.67973085097037,2921,2,154,153,40,75,0,2,149,141,3,148,5,13,149,19,5,0,555,468,513,576,15,2921,5,18,511,154,611,572,582,483,511,167
2024-09-19 23:22:22,6260.756283998489,10,6,230.14000000000252,118.18185371858999,2501,1,97,97,28,55,0,0,103,95,0,92,6,3,126,11,6,0,594,436,457,626,9,2499,4,8,169,97,641,504,627,457,169,107
2024-09-19 23:22:22,6267.808152914047,10,3,251.5200000000022,115.93328532285523,2475,0,119,119,30,56,0,0,128,116,0,114,5,5,82,9,5,0,322,675,687,347,9,2475,5,17,248,119,375,697,333,688,248,139
2024-09-19 23:22:22,6277.971794843674,10,12,270.3400000000032,135.36858525383286,2970,0,170,171,33,70,0,1,144,131,2,166,5,3,187,12,5,0,446,768,782,450,12,2970,5,48,172,170,483,867,463,791,172,199
2024-09-19 23:22:22,6287.417490005493,10,4,240.60000000000332,142.46679832972586,3148,1,190,183,34,61,0,1,123,118,0,183,4,18,148,11,4,0,650,623,626,702,11,3150,6,78,215,190,768,643,687,645,215,196
2024-09-19 23:22:22,6293.75625705719,10,1,124.69999999999753,95.61950670555234,2140,1,96,95,13,38,0,2,88,84,0,93,5,8,209,6,5,0,383,428,427,426,5,2140,5,22,176,96,448,438,530,450,176,103
2024-09-19 23:22:22,6302.027570009232,10,8,285.42000000000525,131.05432946025394,2818,0,150,150,34,64,0,0,126,122,3,147,5,17,400,18,5,0,388,509,491,372,15,2818,5,34,513,150,403,510,713,519,513,165
2024-09-19 23:22:22,6312.240070819855,10,3,329.30000000000405,157.69154818193056,3333,3,153,152,37,71,0,1,140,133,1,151,2,13,196,10,2,0,917,436,449,871,8,3339,8,29,319,153,902,520,977,458,319,165
2024-09-19 23:22:22,6321.801497936249,10,17,291.84000000000435,141.71823446964845,3157,0,121,121,29,65,0,1,116,108,0,118,3,7,158,11,3,0,651,634,647,683,11,3161,7,23,270,121,703,663,730,653,270,145
2024-09-19 23:22:22,6326.855645895004,10,7,191.24000000000234,81.33195026381873,1719,0,110,108,22,54,0,0,116,107,3,102,7,12,52,8,7,0,444,288,294,407,8,1715,3,13,127,110,413,305,459,291,127,127
2024-09-19 23:22:22,6333.786255836487,10,18,316.96000000000373,113.23495421931148,2481,4,131,130,27,63,0,0,138,131,0,127,5,11,95,14,5,0,418,609,611,425,13,2481,5,7,197,131,439,638,447,622,197,143
2024-09-19 23:22:22,6340.1255049705505,10,2,142.02000000000044,96.42921274178661,2090,0,127,127,29,55,0,0,101,96,1,119,8,9,77,7,8,0,511,365,421,488,4,2084,2,33,103,127,497,439,534,372,103,147
2024-09-19 23:22:22,6346.017726898193,10,14,268.5400000000017,89.98386749636848,2065,1,132,131,25,61,0,0,136,125,2,127,6,6,118,13,6,0,512,318,365,498,12,2063,4,20,126,132,522,399,539,330,126,153
2024-09-19 23:22:22,6352.991032838821,10,1,201.85999999999905,106.18693836266175,2298,1,100,100,14,49,0,0,106,98,0,98,5,4,93,9,5,0,504,393,391,526,8,2298,5,10,296,100,538,404,532,413,296,120
2024-09-19 23:22:22,6360.241858720779,10,10,286.4200000000027,111.78709229035303,2487,0,166,166,42,69,0,0,155,139,0,160,6,5,184,13,6,0,518,431,448,516,11,2485,4,39,228,166,539,467,541,523,228,193
2024-09-19 23:22:22,6368.805182933807,10,17,307.48000000000593,132.52453176165,2816,0,215,214,40,67,0,1,137,129,1,218,4,21,139,16,4,0,567,557,558,544,16,2818,6,91,242,215,592,577,583,586,242,242
2024-09-19 23:22:22,6375.101039886475,10,13,166.40000000000117,103.53785727382638,2254,1,156,156,36,60,0,1,126,117,3,150,7,25,186,7,7,0,354,514,482,390,5,2250,3,49,175,156,443,494,381,550,175,214
2024-09-19 23:22:22,6382.1126537323,10,1,291.8000000000044,124.99287001602352,2381,0,154,153,33,66,0,0,138,130,2,147,6,11,93,14,6,0,473,472,475,518,14,2379,4,35,200,154,531,485,488,486,200,195
2024-09-19 23:22:22,6390.4526998996735,10,0,234.6600000000039,130.3293098094873,2691,1,168,168,32,56,0,0,119,115,0,164,4,16,132,10,4,0,676,357,374,694,9,2693,6,62,296,168,733,382,694,364,296,228
2024-09-19 23:22:22,6398.16068482399,10,11,165.09999999999823,123.396173897665,2508,0,165,164,37,56,0,0,102,94,4,159,5,11,301,9,5,0,523,398,413,549,8,2508,5,76,164,165,600,589,549,421,164,190
2024-09-19 23:22:22,6406.796528816223,10,9,212.45999999999913,134.05993737117387,2840,0,153,153,45,66,0,1,132,124,0,147,7,14,240,10,7,0,627,397,357,627,9,2836,3,42,442,153,663,481,659,420,442,178
2024-09-19 23:22:22,6413.239739894867,10,6,90.45999999999697,96.21899628033862,2082,1,119,119,22,50,0,0,106,96,1,111,8,12,279,7,8,0,285,489,459,264,6,2076,2,28,189,119,389,492,307,557,189,150
2024-09-19 23:22:22,6417.195240020752,10,7,106.47999999999928,67.18474023602903,1383,1,101,101,28,43,0,1,85,79,0,92,9,16,100,8,9,0,297,260,242,262,8,1375,1,29,122,101,287,256,327,274,122,118
2024-09-19 23:22:22,6425.142814874649,10,3,253.90000000000472,134.27449651598,2574,2,117,117,36,60,0,0,114,104,3,113,4,15,121,8,4,0,580,443,408,566,7,2576,6,27,345,117,598,423,609,465,345,140
2024-09-19 23:22:22,6430.865678787231,10,13,165.1800000000012,93.00708513054997,1964,2,89,89,22,45,0,1,91,83,2,83,7,13,108,9,7,0,515,302,305,491,7,1960,3,11,157,89,503,368,521,317,157,101
2024-09-19 23:22:22,6437.7394688129425,10,17,270.7800000000026,116.0330894778017,2364,0,133,132,34,58,0,0,110,103,0,129,5,23,78,13,5,0,422,554,539,408,13,2364,5,39,235,133,421,549,436,562,235,166
2024-09-19 23:22:22,6443.799478054047,10,12,203.40000000000097,96.09318025456741,2045,0,101,101,30,49,0,1,98,92,0,96,6,10,112,9,6,0,335,487,499,381,9,2043,4,18,134,101,392,518,359,511,134,135
2024-09-19 23:22:22,6449.936140060425,10,0,232.5000000000041,106.69818759500049,2198,1,124,124,38,64,0,1,116,107,2,120,6,16,98,8,6,0,499,361,417,547,7,2196,4,23,156,124,561,438,510,374,156,163
2024-09-19 23:22:22,6456.72149682045,10,13,254.40000000000308,115.50834444863722,2388,0,111,111,34,57,0,0,105,101,2,106,6,16,130,12,6,0,465,480,492,502,11,2386,4,12,212,111,511,510,520,499,212,140
2024-09-19 23:22:22,6466.0162580013275,10,16,372.94000000000784,152.26624718122184,3085,0,160,160,48,66,0,0,137,134,4,157,3,14,92,13,3,0,554,621,626,573,13,3089,7,34,466,160,604,645,572,628,466,177
2024-09-19 23:22:22,6471.6487028598785,10,18,210.72000000000043,98.70975405653007,1893,2,94,94,27,51,0,0,82,75,5,90,6,8,76,11,6,0,292,413,421,313,7,1891,4,23,288,94,348,430,298,425,288,108
2024-09-19 23:22:22,6479.80202794075,10,14,294.82000000000426,138.41400975524448,2656,3,154,154,37,69,0,1,135,122,3,149,5,12,134,13,5,0,640,466,457,645,11,2656,5,44,165,154,677,493,668,477,165,181
2024-09-19 23:22:22,6485.781497955322,10,0,223.44000000000256,100.58932941546664,1949,1,141,141,42,56,0,0,123,113,3,135,8,11,81,11,8,0,380,409,385,418,9,1943,2,34,137,141,437,396,391,422,137,168
2024-09-19 23:22:22,6492.595525979996,10,16,232.12000000000145,124.06121861049905,2283,0,118,119,38,52,0,1,97,89,2,115,5,9,78,9,5,0,574,382,375,621,9,2283,5,38,140,118,634,392,586,399,140,137
2024-09-19 23:22:22,6499.2384650707245,10,23,263.0600000000034,112.45722635183483,2104,2,185,185,43,62,0,0,135,122,2,182,6,18,147,14,6,0,386,360,426,382,12,2102,4,67,222,185,424,456,410,373,222,223
2024-09-19 23:22:22,6505.810431957245,10,17,290.30000000000575,122.44143447116949,2181,0,172,171,42,61,0,0,135,125,2,170,6,10,127,15,6,0,444,349,411,444,13,2179,4,51,238,172,462,424,507,360,238,194
2024-09-19 23:22:22,6512.961953878403,10,2,241.1200000000025,123.48173185624182,2324,2,135,135,35,60,0,0,129,112,1,129,6,13,85,10,6,0,422,515,516,389,10,2322,4,26,266,135,400,523,445,543,266,151
2024-09-19 23:22:22,6523.923875808716,10,18,343.9600000000079,188.65632200147957,3538,0,154,152,44,72,0,1,137,123,0,150,2,11,195,12,2,0,599,835,861,588,12,3544,8,44,314,154,638,866,679,874,314,175
2024-09-19 23:22:22,6530.8796718120575,10,11,255.34000000000466,115.50034918752499,2185,1,150,150,41,62,0,0,118,112,0,146,5,7,109,10,5,0,390,504,489,379,9,2185,5,47,169,150,389,495,420,511,169,206
2024-09-19 23:22:22,6540.670127868652,10,0,314.08000000000504,159.6236584696453,3004,0,169,167,44,65,0,1,131,122,2,165,3,10,89,11,3,0,520,660,634,473,10,3008,7,59,466,169,489,641,538,683,466,194
2024-09-19 23:22:22,6549.187686920166,10,6,227.22000000000185,144.0953026402276,2689,0,168,168,40,63,0,1,115,104,3,163,4,4,119,8,4,0,525,482,524,519,8,2691,6,73,358,168,536,545,547,500,358,209
2024-09-19 23:22:22,6557.968101978302,10,9,322.1000000000156,161.47638824791647,3011,2,122,122,31,63,0,1,115,111,0,119,4,9,303,18,4,0,384,760,798,371,16,3013,6,20,279,122,406,846,412,945,279,129
2024-09-19 23:22:22,6569.346515893936,10,0,425.92000000000496,176.77421996509656,3598,0,194,193,54,72,0,1,149,137,5,193,1,8,127,15,1,0,766,690,681,809,15,3606,9,65,340,194,833,734,785,707,340,208
2024-09-19 23:22:22,6576.307546854019,10,13,257.26000000000465,110.34424542612396,2252,1,174,174,45,52,0,1,112,101,3,174,4,9,93,11,4,0,442,418,435,438,11,2254,6,78,258,174,454,481,452,425,258,188
2024-09-19 23:22:22,6584.281425952911,10,0,297.1600000000025,126.21694107167423,2520,1,141,140,41,63,0,0,116,106,1,139,4,14,76,12,4,0,513,406,408,529,11,2522,6,41,453,141,551,433,524,417,453,148
2024-09-19 23:22:22,6592.325845956802,10,4,223.98000000000104,152.00127185042948,2994,1,114,112,32,56,0,1,109,104,0,110,3,11,314,7,3,0,627,566,599,605,6,2998,7,19,176,114,619,620,876,580,176,130
2024-09-19 23:22:22,6600.464890956879,10,5,337.460000000005,135.25120229681488,2789,0,157,156,44,64,0,1,138,123,1,156,3,23,95,12,3,0,578,518,559,561,11,2793,7,40,328,157,582,572,600,543,328,171
2024-09-19 23:22:22,6607.683154821396,10,11,276.8400000000035,131.5061984937638,2725,1,131,132,37,65,0,0,121,112,2,129,6,15,128,13,6,0,433,687,678,428,11,2723,4,22,244,131,442,696,452,739,244,156
2024-09-19 23:22:22,6614.199913978577,10,0,205.3400000000018,117.10349154286087,2426,2,82,82,22,49,0,2,98,88,2,78,5,8,89,7,5,0,387,666,681,431,5,2426,5,5,95,82,442,702,404,692,95,96
2024-09-19 23:22:22,6623.064237833023,10,11,304.1200000000002,149.21606969833374,3095,0,118,118,38,57,0,1,114,106,1,116,3,10,329,14,3,0,636,498,518,653,14,3099,7,18,350,118,749,556,753,547,350,147
2024-09-19 23:22:22,6630.595878839493,10,8,279.42000000000445,134.48867173562758,2843,5,131,129,26,64,0,1,128,121,1,125,4,30,147,11,4,0,819,371,386,822,10,2845,6,21,173,131,841,423,845,403,173,164
2024-09-19 23:22:22,6639.565842866898,10,15,259.44000000000204,150.8635088764131,3161,1,120,119,35,58,0,1,132,125,1,117,5,13,251,10,5,0,398,923,927,409,9,3161,5,11,138,120,424,994,426,1046,138,138
2024-09-19 23:22:22,6646.743771791458,10,0,207.40000000000066,104.35305161820725,2326,2,124,124,33,45,0,0,101,98,2,124,5,6,85,7,5,0,296,698,700,276,7,2326,5,28,152,124,303,719,304,712,152,141
2024-09-19 23:22:22,6653.581295967102,10,0,162.32000000000005,113.25773596484214,2506,3,111,111,31,46,0,1,95,90,0,105,7,8,207,10,7,0,440,563,617,466,7,2502,3,34,105,111,488,727,459,590,105,140
2024-09-19 23:22:22,6660.283619880676,10,16,222.86000000000152,102.36440923064947,2219,2,154,154,30,53,0,0,126,116,2,148,6,12,218,13,6,0,400,406,433,453,13,2217,4,46,159,154,472,586,421,419,159,166
2024-09-19 23:22:22,6668.7224090099335,10,12,279.6600000000046,139.3214215701446,2898,2,126,126,38,53,0,0,105,100,1,124,4,10,125,12,4,0,380,764,823,394,11,2900,6,34,292,126,419,872,397,790,292,134
2024-09-19 23:22:22,6676.7598259449005,10,0,194.94000000000216,132.50215166108683,2859,4,140,140,25,55,0,0,106,101,1,138,4,15,135,7,4,0,265,901,974,275,5,2861,6,47,175,140,294,1013,311,926,175,146
2024-09-19 23:22:22,6687.708546161652,10,11,324.2000000000021,176.11012358078733,4000,2,113,111,25,57,0,1,116,106,0,111,0,13,100,8,0,0,1036,791,836,1009,8,4010,10,16,125,113,1023,865,1054,801,125,142
2024-09-19 23:22:22,6693.01046204567,10,16,129.59999999999934,80.14438709476963,1828,3,129,129,27,36,0,0,88,82,1,123,7,6,120,9,7,0,386,343,342,363,8,1824,3,50,148,129,365,362,442,346,148,168
2024-09-19 23:22:22,6700.188148975372,10,5,276.00000000000284,111.4219498502789,2484,0,115,115,27,64,0,1,118,107,2,112,5,2,165,13,5,0,732,284,304,745,13,2484,5,17,144,115,756,410,757,295,144,127
2024-09-19 23:22:22,6708.8133020401,10,18,319.6200000000054,125.18622309120838,2892,0,168,166,42,62,0,0,151,143,0,164,4,12,153,12,4,0,670,501,487,675,12,2894,6,38,244,168,719,505,679,573,244,178
2024-09-19 23:22:22,6719.273546934128,10,12,433.2200000000041,157.14097096561454,3483,6,185,185,61,73,0,1,149,141,1,184,2,23,136,16,2,0,755,618,646,775,16,3489,8,53,376,185,796,675,802,643,376,199
2024-09-19 23:22:22,6726.847564697266,10,13,264.5600000000042,104.7109791287221,2538,1,134,134,44,68,0,0,123,119,2,133,7,23,106,11,7,0,529,493,493,545,10,2534,3,19,241,134,579,508,546,521,241,146
2024-09-19 23:22:22,6735.704027891159,10,17,225.94000000000477,130.12784357066266,2938,1,209,208,49,70,0,1,129,125,1,206,7,18,131,12,7,0,573,576,577,567,11,2934,3,90,308,209,586,605,599,604,308,239
