Start Timestamp,Elapsed Time (s),Rounds Played,Score,Total Reward,Loss,BOILING,BOMB_DROPPED,BOMB_EXPLODED,COIN_COLLECTED,COIN_FOUND,COOL,CRATE_COMBO,CRATE_DESTROYED,FRESHENED_UP,GOT_KILLED,HOT,INVALID_ACTION,KILLED_OPPONENT,KILLED_SELF,MOVED_DOWN,MOVED_LEFT,MOVED_RIGHT,MOVED_UP,OPPONENT_ELIMINATED,SURVIVED_ROUND,USELESS_BOMB,WAITED,WARM,UP,RIGHT,DOWN,LEFT,WAIT,BOMB
2024-09-18 15:35:51,29.52017307281494,10,2,-68.66000000000022,39.844215255463496,1,27,27,10,24,0,0,59,21,10,3,126,0,10,126,79,82,121,0,0,9,140,27,130,114,159,112,140,46
2024-09-18 15:35:51,29.788970947265625,10,0,-78.77999999999987,14.86593089113012,0,15,15,4,17,0,0,36,8,10,2,81,0,10,50,11,12,43,0,0,0,59,15,47,68,54,22,59,21
2024-09-18 15:35:51,30.314664125442505,10,1,-73.5600000000001,31.520015720278025,5,28,28,8,24,0,0,58,21,10,6,230,0,10,66,21,21,64,0,0,3,43,28,70,63,119,108,43,70
2024-09-18 15:35:51,30.948594093322754,10,0,-92.75999999999948,40.72422953881323,1,22,22,5,17,0,0,44,15,10,5,220,0,10,95,42,41,99,0,0,4,83,22,100,120,148,111,83,40
2024-09-18 15:35:51,31.396647214889526,10,2,-55.819999999999496,26.375668899156153,7,26,26,11,22,0,0,60,19,10,9,98,0,10,56,70,74,64,0,0,3,36,26,75,96,87,81,36,49
2024-09-18 15:35:51,31.903974294662476,10,0,-64.96000000000049,32.47748618200421,3,33,33,14,23,0,0,59,24,10,11,153,0,10,63,36,37,61,0,0,21,108,33,70,91,81,70,108,71
2024-09-18 15:35:51,32.34246110916138,10,1,-61.49999999999967,29.000005322974175,1,32,32,8,29,0,0,69,28,10,6,163,0,10,32,28,24,43,0,0,9,94,32,59,46,50,102,94,65
2024-09-18 15:35:51,33.22242093086243,10,1,-96.34000000000023,60.03910364443436,2,36,36,8,25,0,0,64,32,10,6,250,0,10,129,63,60,137,0,0,42,159,36,188,103,174,133,159,77
2024-09-18 15:35:51,33.808330059051514,10,0,-61.2000000000008,36.68185352254659,4,34,34,11,31,0,0,62,27,10,6,111,0,10,115,37,35,123,0,0,20,60,34,137,70,134,43,60,71
2024-09-18 15:35:51,34.04996109008789,10,0,-64.1800000000003,17.052059567999095,2,22,22,8,19,0,0,48,19,10,4,56,0,10,14,57,57,14,0,0,12,6,22,22,62,29,60,6,47
2024-09-18 15:35:51,34.47858929634094,10,2,-60.41999999999982,29.824604441411793,3,25,25,9,23,0,0,63,19,10,10,144,0,10,88,27,29,87,0,0,4,10,25,98,62,97,92,10,51
2024-09-18 15:35:51,35.481688022613525,10,5,-53.13999999999909,65.26562866056338,1,36,36,15,31,0,1,72,33,10,8,145,0,10,227,117,118,220,0,0,11,60,36,226,157,263,151,60,66
2024-09-18 15:35:51,35.78462529182434,10,1,-63.759999999999906,17.425785277504474,2,25,25,6,22,0,0,56,18,10,8,80,0,10,25,26,21,26,0,0,7,30,25,33,34,46,39,30,51
2024-09-18 15:35:51,36.7838351726532,10,1,-76.86000000000132,72.74303869297728,3,33,33,9,26,0,0,71,25,10,12,226,0,10,240,61,57,235,0,0,9,105,33,281,92,335,84,105,60
2024-09-18 15:35:51,37.41582894325256,10,0,-51.200000000000344,43.850503058638424,2,40,40,12,29,0,0,79,34,10,10,152,0,10,158,43,41,154,0,0,11,22,40,195,54,166,86,22,87
2024-09-18 15:35:51,37.814598083496094,10,0,-39.88000000000001,26.77781416522339,5,27,27,14,30,0,0,68,18,10,11,77,0,10,54,77,74,48,0,0,5,18,27,70,93,64,81,18,49
2024-09-18 15:35:51,38.22383713722229,10,0,-45.72000000000014,30.337403900921345,2,32,32,12,31,0,0,74,27,10,8,161,0,10,66,30,20,58,0,0,5,6,32,65,102,96,41,6,63
2024-09-18 15:35:51,38.751744985580444,10,0,-61.42000000000037,42.20096425386146,1,29,29,9,26,0,0,57,23,10,7,70,0,10,98,71,70,95,0,0,9,61,29,103,81,108,85,61,56
2024-09-18 15:35:51,39.91921901702881,10,1,-62.47999999999817,80.01443034107797,1,51,51,17,33,0,0,75,47,9,7,312,0,9,144,105,102,136,0,1,52,166,51,184,133,304,112,166,117
2024-09-18 15:35:51,40.18826127052307,10,3,-55.83999999999968,17.9543258047197,2,25,25,8,26,0,0,53,16,10,4,53,0,10,44,28,26,35,0,0,2,32,25,40,34,45,40,32,52
2024-09-18 15:35:51,41.040080070495605,10,1,-51.97999999999999,62.533418939914554,2,39,39,14,33,0,0,79,34,10,7,146,0,10,94,163,159,96,0,0,15,111,39,109,179,130,196,111,83
2024-09-18 15:35:51,41.47729992866516,10,0,-78.10000000000011,32.938989917747676,3,31,31,6,22,0,0,53,26,10,8,120,0,10,31,33,35,29,0,0,17,116,31,54,51,65,38,116,71
2024-09-18 15:35:51,42.293577909469604,10,0,-48.58000000000091,58.35260176612064,1,39,39,16,35,0,0,80,31,10,8,208,0,10,142,72,73,134,0,0,8,114,39,175,183,166,80,114,64
2024-09-18 15:35:51,43.00778603553772,10,3,-31.480000000000334,48.56455412087962,4,40,40,23,41,0,0,89,34,10,8,314,0,10,95,40,50,95,0,0,8,32,40,135,106,160,160,32,73
2024-09-18 15:35:51,43.64852023124695,10,0,-42.46000000000065,44.33868333743885,0,41,41,15,32,0,0,89,34,10,10,192,0,10,95,61,49,74,0,0,12,82,41,156,84,112,65,82,95
2024-09-18 15:35:51,44.23819327354431,10,0,-51.35999999999993,44.7878774497658,3,29,29,13,28,0,0,65,23,10,11,126,0,10,120,39,45,123,0,0,1,78,29,143,59,135,93,78,52
2024-09-18 15:35:51,45.03461718559265,10,0,-21.840000000000053,47.79979310743511,1,37,37,19,39,0,0,97,31,10,11,186,0,10,109,82,75,105,0,0,2,33,37,144,139,122,115,33,74
2024-09-18 15:35:51,46.6115939617157,10,1,-55.29999999999906,102.94082811428234,0,45,45,11,27,0,0,83,37,9,9,283,0,9,167,310,312,155,0,1,6,53,45,170,363,245,408,53,86
2024-09-18 15:35:51,47.26678705215454,10,1,-49.01999999999991,42.60191274806857,4,35,35,13,30,0,0,72,29,10,9,138,0,10,160,33,27,155,0,0,4,48,35,190,40,197,51,48,70
2024-09-18 15:35:51,47.885061264038086,10,1,-55.879999999999995,44.39483231212944,0,30,30,10,24,0,0,77,23,10,7,176,0,10,37,119,113,37,0,0,5,39,30,80,135,98,142,39,57
2024-09-18 15:35:51,48.668137073516846,10,1,-35.840000000000806,49.11502287816256,1,41,41,12,30,0,0,97,34,10,4,135,0,10,130,80,63,129,0,0,4,40,41,136,93,163,115,40,71
2024-09-18 15:35:51,49.679426193237305,10,0,-0.5200000000005485,71.17906803730875,1,45,45,23,36,0,0,105,41,9,9,193,0,9,204,111,116,217,0,1,11,34,45,238,174,241,153,34,80
2024-09-18 15:35:51,50.01102113723755,10,0,-48.70000000000012,27.230580687057227,2,23,23,12,29,0,0,66,19,10,8,154,0,10,40,22,20,38,0,0,4,20,23,47,55,126,26,20,43
2024-09-18 15:35:51,51.43239712715149,10,1,-21.87999999999996,70.54676042264327,1,46,46,23,41,0,0,97,38,10,12,161,0,10,156,151,143,158,0,0,10,88,46,169,158,200,193,88,95
2024-09-18 15:35:51,52.161107301712036,10,0,-52.599999999999945,36.05261358758435,1,30,30,10,29,0,0,70,25,10,8,113,0,10,96,46,48,101,0,0,8,37,30,109,60,128,75,37,62
2024-09-18 15:35:51,52.533186197280884,10,2,-63.139999999999866,26.066562698688358,2,27,27,5,25,0,0,66,21,10,12,140,0,10,55,18,16,65,0,0,1,14,27,72,52,66,72,14,59
2024-09-18 15:35:51,52.94951128959656,10,0,-61.53999999999982,31.729301064275205,0,28,28,11,30,0,0,63,21,10,10,217,0,10,40,24,19,44,0,0,9,25,28,158,53,69,33,25,59
2024-09-18 15:35:51,53.70215702056885,10,4,3.180000000000064,56.58887829585001,3,48,48,21,63,0,0,128,41,10,17,207,0,10,123,78,76,118,0,0,7,48,48,202,90,164,98,48,96
2024-09-18 15:35:51,54.81634712219238,10,4,-15.140000000001265,71.89925726316869,2,36,36,24,42,0,0,95,33,10,11,117,0,10,193,163,152,208,0,0,7,73,36,226,188,211,183,73,61
2024-09-18 15:35:51,55.72929525375366,10,7,-14.64000000000042,47.618268992286175,0,43,43,24,43,0,0,92,39,10,8,132,0,10,56,88,86,69,0,0,12,139,43,90,123,69,97,139,95
