Start Timestamp,Elapsed Time (s),Rounds Played,Score,Total Reward,Loss,Steps,BOILING,BOMB_DROPPED,BOMB_EXPLODED,COIN_COLLECTED,COIN_FOUND,COOL,CRATE_COMBO,CRATE_DESTROYED,FRESHENED_UP,GOT_KILLED,HOT,INVALID_ACTION,KILLED_OPPONENT,KILLED_SELF,MOVED_DOWN,MOVED_LEFT,MOVED_RIGHT,MOVED_UP,OPPONENT_ELIMINATED,SURVIVED_ROUND,USELESS_BOMB,WAITED,WARM,UP,RIGHT,DOWN,LEFT,WAIT,BOMB
2024-09-18 16:33:05,178.27660202980042,10,25,132.31999999999928,100.82775562629104,727,0,75,75,41,70,0,0,146,69,10,8,175,0,10,93,118,125,109,0,0,19,32,75,142,153,109,132,32,159
2024-09-18 16:33:05,178.82947516441345,10,3,80.17999999999999,62.21030770614743,456,1,60,60,27,48,0,0,125,55,10,5,116,0,10,65,62,66,61,0,0,16,26,60,67,82,75,74,26,132
2024-09-18 16:33:05,179.56817412376404,10,4,180.15999999999968,81.35850773379207,602,1,74,74,44,81,0,0,174,66,10,6,162,0,10,71,89,101,84,0,0,16,21,74,98,123,88,102,21,170
2024-09-18 16:33:05,180.08960103988647,10,4,90.26000000000013,59.45838663354516,431,1,52,52,28,49,0,0,124,47,10,5,102,0,10,59,64,67,62,0,0,3,25,52,70,84,65,75,25,112
2024-09-18 16:33:05,180.58503413200378,10,2,29.61999999999983,54.56797559559345,413,0,48,48,18,44,0,0,91,40,10,10,122,0,10,52,50,51,64,0,0,9,26,48,82,58,88,62,26,97
2024-09-18 16:33:05,180.9368131160736,10,0,29.160000000000522,40.811283741146326,293,1,42,42,14,38,0,0,96,34,10,9,96,0,10,34,36,32,36,0,0,5,17,42,40,39,43,53,17,101
2024-09-18 16:33:05,181.5241219997406,10,1,124.46000000000015,66.05472164228559,475,2,65,65,30,62,0,3,146,60,10,6,134,0,10,61,68,61,70,0,0,9,16,65,86,73,69,80,16,151
2024-09-18 16:33:05,182.0013120174408,10,2,72.20000000000019,55.7107646651566,398,0,42,42,23,55,0,0,113,36,10,5,164,0,10,53,34,37,55,0,0,2,13,42,62,95,61,79,13,88
2024-09-18 16:33:05,182.4425311088562,10,0,31.080000000000254,48.76558284834027,351,0,49,49,17,37,0,0,94,44,10,5,98,0,10,50,50,40,52,0,0,4,12,49,69,53,55,54,12,108
2024-09-18 16:33:05,182.78271913528442,10,2,41.22000000000001,39.85604105517268,280,1,39,39,18,39,0,0,95,33,10,6,79,0,10,31,40,28,46,0,0,1,17,39,54,35,37,49,17,88
2024-09-18 16:33:05,183.43260598182678,10,0,84.47999999999934,63.87166013941169,465,0,55,55,31,52,0,0,113,51,10,4,116,0,10,76,64,55,77,0,0,6,22,55,91,70,86,76,22,120
2024-09-18 16:33:05,184.33997917175293,10,15,132.87999999999948,89.22382537648082,651,2,67,67,35,69,0,0,152,62,10,5,179,0,10,110,74,77,118,0,0,8,26,67,172,99,124,95,26,135
2024-09-18 16:33:05,185.18433117866516,10,2,187.41999999999902,98.50758426636457,701,1,89,89,36,86,0,0,201,87,10,7,194,0,10,79,108,103,97,0,0,18,31,89,108,127,95,143,31,197
2024-09-18 16:33:05,186.55778789520264,10,0,377.8800000000045,157.49850193038583,1120,0,123,124,70,123,0,0,302,119,9,6,312,0,9,155,147,165,179,0,1,28,40,123,280,206,172,166,40,257
2024-09-18 16:33:05,186.92523193359375,10,0,22.660000000000053,39.892468303442,293,0,38,38,12,37,0,0,92,31,10,7,86,0,10,44,37,23,47,0,0,4,18,38,58,34,50,44,18,89
2024-09-18 16:33:05,187.3611409664154,10,0,49.52000000000068,52.16282431036234,350,0,44,44,17,42,0,0,106,41,10,5,91,0,10,43,56,51,51,0,0,2,14,44,57,58,51,69,14,101
2024-09-18 16:33:05,188.21956992149353,10,1,204.1199999999996,97.85616241768003,689,0,90,90,49,84,0,0,193,84,10,10,182,0,10,96,100,100,84,0,0,18,37,90,93,123,109,114,37,213
2024-09-18 16:33:05,188.9377579689026,10,6,145.5599999999991,81.46053975820541,576,0,70,70,38,69,0,0,160,63,10,4,129,0,10,99,74,69,110,0,0,24,25,70,120,78,115,91,25,147
2024-09-18 16:33:05,189.43025422096252,10,0,39.94000000000014,54.0582852140069,388,1,43,43,15,43,0,0,108,35,10,4,151,0,10,50,42,35,48,0,0,8,19,43,86,61,54,65,19,103
2024-09-18 16:33:05,190.04206895828247,10,0,40.400000000000276,70.2157012782991,492,0,52,52,13,41,0,0,117,48,10,2,171,0,10,84,42,42,85,0,0,4,16,52,93,108,98,55,16,122
2024-09-18 16:33:05,190.85872220993042,10,9,186.11999999999892,88.26110211014748,637,1,69,69,43,77,0,0,182,63,10,8,158,0,10,98,84,71,128,0,0,9,29,69,169,88,105,101,29,145
2024-09-18 16:33:05,191.23050498962402,10,1,41.82000000000055,43.13105466961861,308,0,43,43,14,41,0,0,106,36,10,4,87,0,10,46,26,34,61,0,0,7,11,43,70,43,58,36,11,90
2024-09-18 16:33:05,192.03842306137085,10,0,39.13999999999956,89.60736349970102,655,0,49,49,15,42,0,0,111,43,10,6,110,0,10,130,82,80,147,0,0,6,57,49,161,95,140,95,57,107
2024-09-18 16:33:05,192.640625,10,0,38.98000000000003,64.46134747564793,475,0,51,51,17,39,0,0,108,43,10,6,110,0,10,70,64,58,55,0,0,10,67,51,66,77,80,76,67,109
2024-09-18 16:33:05,193.14281392097473,10,1,74.10000000000002,56.598090186715126,418,1,52,52,20,59,0,0,119,45,10,3,109,0,10,73,41,42,73,0,0,10,28,52,78,54,82,51,28,125
2024-09-18 16:33:05,193.7961549758911,10,2,106.83999999999973,65.80600277334452,489,2,68,68,32,61,0,0,139,63,10,8,136,0,10,65,57,74,61,0,0,25,28,68,69,97,80,69,28,146
2024-09-18 16:33:05,194.08707904815674,10,2,2.2399999999999594,32.938773564994335,241,0,35,35,11,31,0,0,77,29,10,4,74,0,10,32,28,20,36,0,0,8,16,35,46,27,39,34,16,79
2024-09-18 16:33:05,194.51607608795166,10,0,61.599999999999724,48.976406559348106,348,1,49,49,20,47,0,0,114,43,10,3,108,0,10,41,52,36,53,0,0,11,9,49,63,52,49,69,9,106
2024-09-18 16:33:05,195.020409822464,10,0,109.13999999999997,60.367075461894274,433,3,62,62,24,68,0,0,146,56,10,15,153,0,10,40,48,52,58,0,0,11,20,62,72,72,51,61,20,157
2024-09-18 16:33:05,195.7217140197754,10,0,117.61999999999946,79.99060756340623,577,0,76,76,27,60,0,0,168,68,10,11,189,0,10,82,58,67,78,0,0,24,27,76,98,104,95,78,27,175
2024-09-18 16:33:05,196.35754919052124,10,0,67.60000000000015,70.82224765047431,529,0,63,63,21,43,0,0,132,58,10,12,128,0,10,66,69,81,75,0,0,15,47,63,86,99,76,90,47,131
2024-09-18 16:33:05,196.86358904838562,10,0,95.18000000000006,58.25725253298879,414,1,56,56,22,53,0,0,142,55,10,7,105,0,10,45,51,61,58,0,0,12,38,56,64,73,53,63,38,123
2024-09-18 16:33:05,197.64936089515686,10,19,192.84000000000032,88.4136227555573,645,1,83,83,40,79,0,0,202,81,10,7,171,0,10,97,69,85,108,0,0,23,32,83,120,106,112,83,32,192
2024-09-18 16:33:05,198.0232241153717,10,3,53.98000000000039,42.6834365054965,317,2,42,42,18,46,0,0,105,35,10,6,82,0,10,46,44,48,42,0,0,4,13,42,55,55,59,50,13,85
2024-09-18 16:33:05,198.39368510246277,10,2,43.100000000000406,41.58610052987933,311,1,45,45,14,41,0,0,108,36,10,2,109,0,10,40,35,25,44,0,0,3,13,45,56,38,47,48,13,109
2024-09-18 16:33:05,198.85234117507935,10,3,90.72000000000003,50.51028110831976,376,2,50,50,24,51,0,3,124,44,10,6,93,0,10,51,51,47,48,0,0,5,36,50,53,58,60,60,36,109
2024-09-18 16:33:05,199.49422597885132,10,0,69.7599999999989,70.85775345563889,500,0,52,52,21,44,0,0,126,43,10,5,109,0,10,55,95,101,50,0,0,8,38,52,62,115,68,108,38,109
2024-09-18 16:33:05,199.9211061000824,10,4,84.74000000000004,50.89168493449688,357,0,50,50,24,53,0,0,123,42,10,3,114,0,10,47,40,43,48,0,0,5,15,50,58,65,57,51,15,111
2024-09-18 16:33:05,200.30665516853333,10,1,29.199999999999836,47.20922942459583,321,1,41,41,12,36,0,0,101,38,10,6,85,0,10,40,50,50,45,0,0,7,10,41,48,66,51,59,10,87
2024-09-18 16:33:05,200.83127307891846,10,2,75.76000000000032,61.58591386675835,434,1,62,62,21,53,0,0,129,55,10,8,137,0,10,48,57,44,64,0,0,12,22,62,72,64,61,71,22,144
2024-09-18 16:33:05,201.6109709739685,10,4,59.70000000000094,87.46078063175082,612,1,57,57,16,45,0,0,131,51,10,12,115,0,10,116,88,89,122,0,0,13,25,57,127,109,127,95,25,129
2024-09-18 16:33:05,202.21132802963257,10,5,111.11999999999935,69.558150857687,493,2,59,59,32,61,0,0,134,54,10,7,137,0,10,82,54,50,89,0,0,6,22,59,93,60,96,87,22,135
2024-09-18 16:33:05,202.66786694526672,10,7,9.999999999999858,50.41355265304446,363,1,48,48,14,33,0,0,88,42,10,5,105,0,10,58,32,30,65,0,0,16,25,48,70,42,65,45,25,116
2024-09-18 16:33:05,203.25370812416077,10,0,61.280000000000214,73.34049272537231,487,1,54,54,20,41,0,0,126,50,10,4,124,0,10,58,50,58,61,0,0,14,82,54,69,70,71,66,82,129
2024-09-18 16:33:05,203.696702003479,10,3,75.35999999999996,47.313019048422575,341,2,49,49,22,44,0,0,125,40,10,5,122,0,10,45,41,28,44,0,0,4,12,49,55,41,51,54,12,128
2024-09-18 16:33:05,204.15596508979797,10,4,31.8399999999999,46.83617319539189,324,2,46,46,13,44,0,0,99,39,10,3,105,0,10,43,37,21,52,0,0,9,20,46,58,34,52,53,20,107
2024-09-18 16:33:05,204.6477210521698,10,3,28.059999999999725,38.55651295557618,274,0,37,37,15,45,0,0,84,29,10,2,77,0,10,48,26,32,42,0,0,6,12,37,50,42,54,37,12,79
2024-09-18 16:33:05,205.15352606773376,10,2,92.07999999999952,59.77377267181873,419,0,59,59,24,56,0,0,134,55,10,4,116,0,10,49,52,64,57,0,0,13,22,59,65,77,63,64,22,128
2024-09-18 16:33:05,205.9459662437439,10,11,139.91999999999933,86.935716252774,602,0,82,82,33,61,0,0,177,75,10,6,185,0,10,67,70,63,86,0,0,20,49,82,98,85,82,80,49,208
2024-09-18 16:33:05,206.5992820262909,10,3,195.63999999999913,77.1934315636754,535,0,73,73,43,80,0,0,187,66,10,6,153,0,10,78,56,62,94,0,0,9,19,73,104,84,99,66,19,163
2024-09-18 16:33:05,207.13845205307007,10,6,87.34000000000006,62.41583311185241,436,2,60,60,26,51,0,0,132,56,10,9,122,0,10,45,61,57,57,0,0,15,34,60,66,78,51,75,34,132
2024-09-18 16:33:05,207.54422211647034,10,0,62.1400000000003,46.44240619242191,336,0,46,46,22,46,0,0,110,38,10,5,90,0,10,45,36,44,37,0,0,11,38,46,45,59,54,47,38,93
2024-09-18 16:33:05,208.0256199836731,10,0,70.2000000000002,58.191611871123314,389,1,54,54,19,49,0,0,126,48,10,9,108,0,10,48,54,49,53,0,0,12,23,54,65,66,58,62,23,115
2024-09-18 16:33:05,208.46701192855835,10,4,43.12000000000005,50.800735138356686,349,1,48,48,20,38,0,0,101,40,10,2,109,0,10,44,41,32,53,0,0,6,22,48,62,47,62,46,22,110
2024-09-18 16:33:05,208.93502807617188,10,13,93.53999999999964,56.057976089417934,394,1,47,47,24,52,0,4,125,38,10,6,105,0,10,50,46,57,53,0,0,5,36,47,64,75,61,50,36,108
2024-09-18 16:33:05,209.73644185066223,10,4,163.49999999999886,96.60459618270397,672,0,89,89,41,75,0,0,179,84,10,4,204,0,10,78,89,89,82,0,0,25,41,89,94,124,93,113,41,207
2024-09-18 16:33:05,210.12754106521606,10,0,46.80000000000031,48.535233084112406,321,0,45,45,20,39,0,0,102,40,10,5,91,0,10,43,47,34,41,0,0,8,20,45,49,45,47,56,20,104
2024-09-18 16:33:05,211.14083790779114,10,22,276.059999999999,123.33595331385732,862,2,105,105,61,99,0,3,236,100,10,8,245,0,10,105,112,135,125,0,0,23,35,105,144,166,148,137,35,232
2024-09-18 16:33:05,211.60621404647827,10,2,80.80000000000014,56.46961176767945,383,0,53,53,24,51,0,0,122,47,10,8,105,0,10,47,49,40,59,0,0,6,30,53,66,51,55,63,30,118
2024-09-18 16:33:05,212.2076461315155,10,4,94.19999999999993,71.79496395587921,498,0,63,63,27,62,0,0,136,58,10,10,176,0,10,73,53,48,59,0,0,20,26,63,82,63,110,68,26,149
2024-09-18 16:33:05,212.57881617546082,10,0,53.44000000000018,44.98623212054372,305,0,43,43,17,43,0,0,109,39,10,4,87,0,10,40,35,37,45,0,0,5,18,43,52,46,52,39,18,98
2024-09-18 16:33:05,212.9470112323761,10,3,46.74000000000018,43.12006985768676,303,1,41,41,17,44,0,0,101,38,10,4,83,0,10,39,35,36,40,0,0,5,29,41,49,46,45,43,29,91
2024-09-18 16:33:05,213.40890908241272,10,2,103.90000000000013,58.82503419369459,386,1,52,52,25,61,0,0,135,44,10,7,111,0,10,48,41,45,52,0,0,4,37,52,59,59,64,51,37,116
2024-09-18 16:33:05,213.90183520317078,10,0,79.90000000000012,62.747119668871164,412,0,53,53,24,47,0,0,126,46,10,6,114,0,10,45,63,68,54,0,0,8,15,53,68,84,63,66,15,116
2024-09-18 16:33:05,214.39985585212708,10,3,68.70000000000017,56.76166247203946,386,0,54,54,24,46,0,0,118,49,10,6,103,0,10,55,48,45,55,0,0,17,26,54,65,59,64,58,26,114
2024-09-18 16:33:05,214.8888280391693,10,0,50.84000000000039,56.67488407343626,379,1,48,48,19,44,0,0,111,41,10,4,105,0,10,37,52,51,49,0,0,17,37,48,53,62,71,58,37,98
2024-09-18 16:33:05,215.36773300170898,10,1,110.21999999999974,61.02322980761528,402,1,55,55,27,54,0,0,141,49,10,5,104,0,10,48,45,50,74,0,0,0,26,55,85,60,64,53,26,114
2024-09-18 16:33:05,215.95389604568481,10,0,117.82000000000001,72.5055622458458,475,1,61,61,24,66,0,0,156,56,10,6,177,0,10,54,47,51,68,0,0,7,17,61,80,64,115,58,17,141
2024-09-18 16:33:05,216.58903622627258,10,5,180.27999999999966,75.67838966846466,515,0,72,72,43,77,0,0,173,65,10,6,139,0,10,67,68,61,76,0,0,10,32,72,86,77,82,81,32,157
2024-09-18 16:33:05,217.18348097801208,10,1,116.39999999999965,74.64445101842284,472,0,65,65,30,63,0,0,144,60,10,4,132,0,10,64,59,65,57,0,0,12,30,65,69,76,78,72,30,147
2024-09-18 16:33:05,217.80918192863464,10,4,136.65999999999983,78.46680322289467,515,1,71,71,32,69,0,0,163,63,10,8,134,0,10,68,66,61,73,0,0,23,42,71,83,73,85,74,42,158
2024-09-18 16:33:05,218.2031078338623,10,2,16.419999999999874,52.282223626971245,321,0,39,39,13,32,0,0,90,31,10,2,81,0,10,52,27,25,44,0,0,8,53,39,53,38,58,34,53,85
2024-09-18 16:33:05,218.7568380832672,10,6,87.59999999999982,76.02568319439888,471,1,59,59,28,49,0,0,131,52,10,6,151,0,10,63,55,71,58,0,0,12,14,59,76,92,75,93,14,121
2024-09-18 16:33:05,219.41897106170654,10,1,110.33999999999966,82.84209333732724,524,0,71,71,26,57,0,0,158,66,10,5,150,0,10,72,79,60,62,0,0,21,30,71,74,82,89,87,30,162
2024-09-18 16:33:05,220.0319299697876,10,3,131.37999999999982,77.9479339569807,502,1,69,69,33,63,0,0,156,64,10,8,132,0,10,65,63,65,78,0,0,15,30,69,90,71,80,77,30,154
2024-09-18 16:33:05,220.68308210372925,10,0,109.6799999999998,82.04719807580113,535,0,70,70,29,59,0,0,148,67,10,4,124,0,10,66,82,80,73,0,0,22,40,70,80,93,82,94,40,146
2024-09-18 16:33:05,221.20557284355164,10,3,101.03999999999988,67.54671049490571,445,2,58,58,29,53,0,0,136,52,10,3,115,0,10,50,61,61,54,0,0,12,46,58,66,75,59,69,46,130
2024-09-18 16:33:05,221.73786187171936,10,2,115.51999999999995,73.2401827275753,448,2,57,57,32,60,0,0,141,50,10,4,159,0,10,54,51,34,61,0,0,9,32,57,68,96,65,62,32,125
2024-09-18 16:33:05,222.42307114601135,10,0,42.23999999999987,92.66100918501616,573,1,63,63,21,42,0,0,120,58,10,5,174,0,10,89,59,53,98,0,0,37,37,63,111,69,112,116,37,128
2024-09-18 16:33:05,223.23697996139526,10,5,195.69999999999908,101.94047528505325,625,1,83,83,41,80,0,0,200,80,10,11,223,0,10,68,58,73,84,0,0,7,36,83,123,91,96,77,36,202
2024-09-18 16:33:05,223.80486798286438,10,0,135.7399999999997,70.81334841251373,456,3,58,58,34,68,0,3,150,50,10,7,143,0,10,56,54,51,61,0,0,23,33,58,96,65,68,61,33,133
2024-09-18 16:33:05,224.1867470741272,10,3,30.419999999999902,46.906374499201775,316,0,41,41,16,37,0,0,96,35,10,8,114,0,10,46,29,34,44,0,0,7,8,41,77,45,58,40,8,88
2024-09-18 16:33:05,225.00594210624695,10,0,119.43999999999912,85.66481614857912,544,0,68,68,34,57,0,0,147,64,10,5,113,0,10,90,69,64,95,0,0,18,45,68,101,75,102,81,45,140
2024-09-18 16:33:05,226.01362109184265,10,0,129.55999999999938,74.33263930305839,476,1,59,59,35,62,0,0,145,56,10,7,132,0,10,66,65,62,70,0,0,7,22,59,77,102,72,72,22,131
2024-09-18 16:33:05,226.45077800750732,10,0,66.37999999999998,48.13577005267143,300,1,41,41,18,48,0,0,116,32,10,10,77,0,10,41,26,33,58,0,0,5,24,41,64,45,53,32,24,82
2024-09-18 16:33:05,227.0769419670105,10,3,32.07999999999984,52.77223950624466,321,0,45,45,18,34,0,0,97,38,10,5,90,0,10,49,40,28,49,0,0,12,20,45,58,37,60,49,20,97
2024-09-18 16:33:05,227.81133794784546,10,10,99.22000000000001,65.45316915586591,413,0,55,55,29,56,0,0,130,48,10,5,117,0,10,64,45,48,61,0,0,11,23,55,65,61,89,52,23,123
2024-09-18 16:33:05,228.15336894989014,10,0,17.460000000000008,43.31005648896098,261,0,37,37,13,37,0,0,84,32,10,5,82,0,10,30,27,33,37,0,0,6,15,37,43,45,42,35,15,81
2024-09-18 16:33:05,228.86838102340698,10,5,117.5199999999996,78.13528845086694,498,2,70,70,30,62,0,0,150,65,10,10,140,0,10,65,52,69,71,0,0,15,31,70,82,91,80,60,31,154
2024-09-18 16:33:05,229.4022970199585,10,2,107.7599999999997,71.94949809461832,427,0,55,55,28,56,0,0,140,50,10,6,107,0,10,63,47,61,67,0,0,11,27,55,86,77,69,55,27,113
2024-09-18 16:33:05,230.04944801330566,10,0,112.85999999999981,69.70127828419209,445,0,58,58,31,52,0,0,140,52,10,0,97,0,10,61,51,57,89,0,0,6,32,58,95,67,76,57,32,118
2024-09-18 16:33:05,230.74462914466858,10,2,84.49999999999994,59.2744869440794,373,1,50,50,25,52,0,0,123,42,10,9,108,0,10,49,43,47,56,0,0,7,20,50,59,59,63,63,20,109
2024-09-18 16:33:05,231.49478602409363,10,8,116.41999999999959,75.89844481274486,454,1,58,58,34,54,0,0,137,54,10,7,101,0,10,72,61,58,75,0,0,6,29,58,80,65,102,66,29,112
2024-09-18 16:33:05,232.2679271697998,10,6,107.79999999999946,73.52225504815578,470,0,61,61,31,51,0,0,138,54,10,7,99,0,10,75,60,65,85,0,0,7,25,61,90,79,86,69,25,121
2024-09-18 16:33:05,232.91155004501343,10,3,79.20000000000022,76.18513682857156,477,3,53,53,25,56,0,0,122,46,10,10,144,0,10,80,50,39,81,0,0,11,30,53,88,85,93,79,30,102
2024-09-18 16:33:05,233.59893894195557,10,0,90.72000000000004,59.32681755721569,384,1,54,54,24,52,0,0,128,50,10,5,96,0,10,55,38,55,66,0,0,1,20,54,71,69,67,50,20,107
2024-09-18 16:33:05,234.94149518013,10,7,183.07999999999916,104.9532783254981,667,0,82,82,39,72,0,0,197,78,10,6,179,0,10,84,79,77,101,0,0,12,65,82,111,106,100,115,65,170
2024-09-18 16:33:05,236.99075889587402,10,5,260.319999999998,162.22965590655804,1057,0,112,112,61,104,0,0,234,105,10,12,252,0,10,129,177,190,141,0,0,36,56,112,154,245,158,210,56,234
2024-09-18 16:33:05,237.7188081741333,10,2,72.67999999999975,66.6614499501884,415,1,52,52,26,48,0,0,116,49,10,6,102,0,10,71,43,43,59,0,0,15,45,52,63,58,92,49,45,108
2024-09-18 16:33:05,238.5391330718994,10,2,142.35999999999908,83.56843011081219,529,0,69,69,40,68,0,0,152,63,10,13,136,0,10,74,74,65,78,0,0,19,33,69,86,82,86,100,33,142
2024-09-18 16:33:05,239.072988986969,10,2,91.25999999999942,54.22378199920058,363,1,48,48,29,51,0,0,120,43,10,8,89,0,10,60,42,35,73,0,0,7,16,48,78,43,77,50,16,99
2024-09-18 16:33:05,239.80417490005493,10,4,78.13999999999993,62.65120132640004,417,2,56,56,31,55,0,0,110,48,10,8,125,0,10,51,56,53,54,0,0,18,22,56,70,75,61,67,22,122
2024-09-18 16:33:05,240.5582139492035,10,4,138.23999999999995,75.28836053423584,481,1,67,67,32,72,0,0,158,60,10,9,139,0,10,67,58,55,72,0,0,16,23,67,83,76,81,72,23,146
2024-09-18 16:33:05,241.15810894966125,10,3,73.77999999999976,73.34258018806577,482,3,58,58,28,48,0,0,118,51,10,8,138,0,10,91,46,47,77,0,0,13,25,58,89,64,125,56,25,123
2024-09-18 16:33:05,241.86696410179138,10,0,118.97999999999983,88.02677174657583,581,1,73,73,32,60,0,0,160,65,10,9,185,0,10,79,64,54,83,0,0,27,43,73,130,67,110,79,43,152
2024-09-18 16:33:05,242.49059796333313,10,5,132.95999999999975,74.47702304273844,505,1,68,68,33,62,0,0,156,64,10,6,129,0,10,64,77,65,78,0,0,11,24,68,86,83,78,92,24,142
2024-09-18 16:33:05,242.91341018676758,10,0,61.160000000000025,52.825831439346075,349,1,49,49,23,43,0,0,112,42,10,10,117,0,10,42,38,42,47,0,0,10,14,49,56,54,65,51,14,109
2024-09-18 16:33:05,243.25054812431335,10,0,59.24000000000004,41.813530799001455,282,1,39,39,18,48,0,0,106,32,10,5,70,0,10,44,30,24,55,0,0,3,20,39,64,28,58,37,20,75
2024-09-18 16:33:05,243.50756311416626,10,4,15.039999999999896,34.394759234040976,215,0,30,30,14,34,0,0,76,25,10,1,54,0,10,30,33,23,28,0,0,3,17,30,33,28,36,39,17,62
2024-09-18 16:33:05,244.1073579788208,10,3,75.74000000000075,73.39319292455912,486,0,56,56,24,52,0,0,126,50,10,5,202,0,10,57,57,43,51,0,0,6,20,56,60,62,76,141,20,127
2024-09-18 16:33:05,244.5944380760193,10,1,68.20000000000019,58.98714708164334,388,0,53,53,20,48,0,0,123,46,10,7,115,0,10,58,47,46,44,0,0,12,25,53,52,61,74,52,25,124
2024-09-18 16:33:05,245.18671798706055,10,7,87.14000000000053,73.20186435803771,496,1,56,56,27,49,0,0,130,51,10,9,112,0,10,69,88,86,65,0,0,13,20,56,78,105,78,98,20,117
2024-09-18 16:33:05,245.6579029560089,10,0,90.2999999999997,57.17744958773255,378,1,49,49,26,59,0,0,122,42,10,5,95,0,10,45,60,53,55,0,0,13,21,49,62,66,55,66,21,108
2024-09-18 16:33:05,246.2070071697235,10,2,39.63999999999997,43.16103560104966,283,1,36,36,17,44,0,0,91,29,10,7,68,0,10,39,45,41,40,0,0,3,14,36,45,55,47,52,14,70
2024-09-18 16:33:05,246.93127608299255,10,3,77.61999999999986,57.77979777008295,377,0,52,52,21,51,0,0,121,49,10,2,96,0,10,54,52,51,57,0,0,2,15,52,65,60,69,61,15,107
2024-09-18 16:33:05,247.3622329235077,10,0,44.420000000000314,41.997426718473434,286,0,38,38,16,42,0,0,103,33,10,5,78,0,10,40,29,33,49,0,0,10,19,38,64,39,51,36,19,77
2024-09-18 16:33:05,248.1520960330963,10,1,161.35999999999981,68.80814723297954,462,1,63,63,39,66,0,0,166,57,10,4,125,0,10,60,63,61,62,0,0,8,28,63,72,72,75,76,28,139
2024-09-18 16:33:05,249.1446328163147,10,8,195.69999999999987,83.12045054137707,530,2,69,69,44,83,0,0,180,63,10,10,128,0,10,66,60,57,88,0,0,6,62,69,97,75,79,65,62,152
2024-09-18 16:33:05,249.84773683547974,10,2,94.17999999999995,63.779212325811386,422,2,57,57,24,51,0,0,139,48,10,4,133,0,10,62,48,47,56,0,0,6,19,57,73,73,74,61,19,122
2024-09-18 16:33:05,251.13216710090637,10,5,100.03999999999864,101.82417684420943,675,1,69,69,31,61,0,0,139,64,10,12,154,0,10,141,63,69,133,0,0,22,46,69,167,83,154,75,46,150
2024-09-18 16:33:05,251.85561203956604,10,2,95.21999999999946,67.55732063576579,461,1,55,55,25,59,0,0,129,51,10,11,98,0,10,69,67,73,78,0,0,5,21,55,90,84,84,74,21,108
2024-09-18 16:33:05,252.64080595970154,10,1,85.03999999999925,69.61711523681879,471,0,57,57,27,52,0,0,125,52,10,11,118,0,10,58,85,74,57,0,0,11,22,57,77,90,68,94,22,120
2024-09-18 16:33:05,253.4424111843109,10,0,76.92000000000024,75.10414278879762,488,1,52,52,23,53,0,0,120,49,10,9,86,0,10,90,69,66,96,0,0,9,29,52,103,80,100,75,29,101
2024-09-18 16:33:05,254.40111804008484,10,3,175.1599999999988,82.11249103210866,548,2,71,71,46,71,0,0,172,66,10,11,160,0,10,75,61,74,82,0,0,17,25,71,90,112,94,73,25,154
2024-09-18 16:33:05,255.35281324386597,10,1,91.1199999999994,80.74376199766994,513,0,62,62,25,49,0,0,144,59,10,6,126,0,10,67,82,80,72,0,0,23,24,62,93,100,76,91,24,129
2024-09-18 16:33:05,256.17110419273376,10,2,143.6599999999997,69.43277077004313,450,0,64,64,37,69,0,0,154,56,10,14,135,0,10,54,61,55,60,0,0,14,21,64,73,68,76,70,21,142
2024-09-18 16:33:05,256.9362919330597,10,1,111.77999999999962,79.62506581097841,520,0,72,72,29,55,0,0,156,68,10,9,145,0,10,75,62,60,88,0,0,24,18,72,98,75,98,76,18,155
2024-09-18 16:33:05,257.5336949825287,10,8,124.9400000000001,70.0173039548099,446,1,62,62,38,63,0,0,139,57,10,11,123,0,10,59,55,66,59,0,0,21,22,62,72,74,74,61,22,143
2024-09-18 16:33:05,258.1825649738312,10,2,162.23999999999938,75.12710892409086,506,0,69,69,39,74,0,0,166,62,10,6,126,0,10,79,53,60,87,0,0,16,32,69,99,81,88,64,32,142
2024-09-18 16:33:05,258.6550769805908,10,0,49.7000000000002,56.136979565024376,366,2,45,45,18,46,0,0,106,36,10,8,111,0,10,54,34,34,63,0,0,6,25,45,72,44,72,57,25,96
2024-09-18 16:33:05,259.2086911201477,10,2,100.46000000000022,65.4302729330957,416,1,55,55,29,57,0,0,132,47,10,8,125,0,10,61,48,40,66,0,0,12,21,55,73,65,76,58,21,123
2024-09-18 16:33:05,259.8374710083008,10,0,104.97999999999969,64.80760404467583,431,0,59,59,26,55,0,0,147,53,10,10,125,0,10,57,53,62,56,0,0,17,19,59,72,79,71,59,19,131
2024-09-18 16:33:05,260.5834000110626,10,2,106.79999999999993,63.070979718118906,415,1,57,57,27,61,0,0,140,49,10,6,120,0,10,52,43,61,45,0,0,14,37,57,58,81,62,47,37,130
2024-09-18 16:33:05,261.21450304985046,10,3,16.859999999999935,39.102571692317724,253,2,35,35,12,35,0,0,86,27,10,9,75,0,10,31,27,32,39,0,0,4,14,35,53,45,38,29,14,74
2024-09-18 16:33:05,262.058571100235,10,3,97.74000000000031,70.46039276570082,472,0,60,60,26,59,0,0,135,51,10,8,127,0,10,65,78,67,57,0,0,10,18,60,72,84,76,91,18,131
